_id,estId,estName,addrFull,srvType,insStatus,insDate,observation,infCategory,defDesc,infType,actionDesc,OutcomeDate,OutcomeDesc,fineAmount,geometry
90,10442692,J. LIN MASSAGE & BEAUTY SPA,677 THE QUEENSWAY,Aesthetics,Pass,2024-03-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.49923, 43.62705]]}"
91,10442987,HAIR 2 DESIRE,1794 EGLINTON AVE W,Aesthetics,Pass,2024-02-09,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.44917, 43.69616]]}"
92,10442987,HAIR 2 DESIRE,1794 EGLINTON AVE W,Barbering & Hairdressing,Pass,2024-02-09,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.44917, 43.69616]]}"
93,10442992,ADELINE NAILS SPA,1748 EGLINTON AVE W,Aesthetics,Pass,2024-02-09,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4479, 43.69643]]}"
94,10442992,ADELINE NAILS SPA,1748 EGLINTON AVE W,Nails,Pass,2024-02-09,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4479, 43.69643]]}"
95,10496743,HAIR CANADA STYLISTS,"2643 ISLINGTON AVE, UNIT-A",Aesthetics,Pass,2023-11-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.56534, 43.73817]]}"
96,10496743,HAIR CANADA STYLISTS,"2643 ISLINGTON AVE, UNIT-A",Barbering & Hairdressing,Pass,2023-11-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.56534, 43.73817]]}"
97,10495787,THE BUSINESS MEN'S GROOMING LOUNGE,2982 BLOOR ST W,Aesthetics,Pass,2024-03-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.50978, 43.64798]]}"
98,10495787,THE BUSINESS MEN'S GROOMING LOUNGE,2982 BLOOR ST W,Barbering & Hairdressing,Pass,2024-03-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.50978, 43.64798]]}"
99,10495787,THE BUSINESS MEN'S GROOMING LOUNGE,2982 BLOOR ST W,Nails,Pass,2024-03-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.50978, 43.64798]]}"
100,10496186,TIPS NAIL BAR,848 DANFORTH AVE,Aesthetics,Pass,2024-06-19,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.34039, 43.68004]]}"
101,10496186,TIPS NAIL BAR,848 DANFORTH AVE,Aesthetics,Pass,2023-06-23,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.34039, 43.68004]]}"
102,10496186,TIPS NAIL BAR,848 DANFORTH AVE,Nails,Pass,2024-06-19,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.34039, 43.68004]]}"
103,10496186,TIPS NAIL BAR,848 DANFORTH AVE,Nails,Pass,2023-06-23,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.34039, 43.68004]]}"
104,10496200,ANASTASIA METRO HAIR DESIGNS,1908 QUEEN ST E,Barbering & Hairdressing,Pass,2024-07-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.30455, 43.6693]]}"
105,10496747,INTERNATIONAL HAIR SALON,"2491 LAKE SHORE BLVD W, UNIT-5",Barbering & Hairdressing,Pass,2024-07-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.48931, 43.61289]]}"
106,10496747,INTERNATIONAL HAIR SALON,"2491 LAKE SHORE BLVD W, UNIT-5",Barbering & Hairdressing,Conditional Pass,2024-07-23,None,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.48931, 43.61289]]}"
107,10497811,BEFORE & AFTER HAIR SALON,895 PAPE AVE,Barbering & Hairdressing,Pass,2024-08-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.34676, 43.68464]]}"
108,10497811,BEFORE & AFTER HAIR SALON,895 PAPE AVE,Barbering & Hairdressing,Pass,2023-08-15,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.34676, 43.68464]]}"
109,10497942,JENNY DIAMOND NAILS & SPA,"3495 LAWRENCE AVE E, UNIT-CB047",Aesthetics,Pass,2024-05-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22914, 43.75875]]}"
110,10497942,JENNY DIAMOND NAILS & SPA,"3495 LAWRENCE AVE E, UNIT-CB047",Ear Piercing,Pass,2024-05-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22914, 43.75875]]}"
111,10497942,JENNY DIAMOND NAILS & SPA,"3495 LAWRENCE AVE E, UNIT-CB047",Nails,Pass,2024-05-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22914, 43.75875]]}"
112,10497942,JENNY DIAMOND NAILS & SPA,"3495 LAWRENCE AVE E, UNIT-CB047",Nails,Conditional Pass,2024-05-16,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22914, 43.75875]]}"
113,10497942,JENNY DIAMOND NAILS & SPA,"3495 LAWRENCE AVE E, UNIT-CB047",Nails,Conditional Pass,2024-05-16,None,02 - General Setting Requirements,Personal service setting - fixture not maintained in sanitary condition. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22914, 43.75875]]}"
114,10498031,LEGACY NAILS,"2561 ST CLAIR AVE W, UNIT-4",Aesthetics,Pass,2024-11-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.48738, 43.66739]]}"
115,10498031,LEGACY NAILS,"2561 ST CLAIR AVE W, UNIT-4",Aesthetics,Conditional Pass,2024-11-22,None,05 - Single-Use Equipment & Instruments,Personal service setting - single-use instrument not discarded immediately after use. Reg. Subsec. 10 (5),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.48738, 43.66739]]}"
116,10498031,LEGACY NAILS,"2561 ST CLAIR AVE W, UNIT-4",Aesthetics,Conditional Pass,2024-11-22,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in good repair. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.48738, 43.66739]]}"
117,10498031,LEGACY NAILS,"2561 ST CLAIR AVE W, UNIT-4",Nails,Pass,2024-11-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.48738, 43.66739]]}"
118,10498031,LEGACY NAILS,"2561 ST CLAIR AVE W, UNIT-4",Nails,Conditional Pass,2024-11-22,None,08 - Product Dispensing and Storage,Personal service setting - fail to ensure every product used is stored and dispensed in manner which prevents contamination. Reg. Subsec. 11 (1),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.48738, 43.66739]]}"
119,10535222,HEART 2 HEART HAIR SALON AND SPA,"220 EGLINTON AVE E, UNIT-1",Barbering & Hairdressing,Pass,2023-08-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39163, 43.7084]]}"
120,10535222,HEART 2 HEART HAIR SALON AND SPA,"220 EGLINTON AVE E, UNIT-1",Barbering & Hairdressing,Conditional Pass,2023-08-03,None,01 - Public Health Notification,Operator fail to post inspection results in accordance with inspector's request. Reg. Sec. 4,C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39163, 43.7084]]}"
121,10535222,HEART 2 HEART HAIR SALON AND SPA,"220 EGLINTON AVE E, UNIT-1",Barbering & Hairdressing,Conditional Pass,2023-08-03,None,02 - General Setting Requirements,Personal service setting - floor not maintained in sanitary condition. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39163, 43.7084]]}"
122,10535222,HEART 2 HEART HAIR SALON AND SPA,"220 EGLINTON AVE E, UNIT-1",Nails,Pass,2023-08-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39163, 43.7084]]}"
123,10535222,HEART 2 HEART HAIR SALON AND SPA,"220 EGLINTON AVE E, UNIT-1",Nails,Conditional Pass,2023-08-03,None,08 - Product Dispensing and Storage,Personal service setting - fail to ensure every product used is stored and dispensed in manner which prevents contamination. Reg. Subsec. 11 (1),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39163, 43.7084]]}"
124,10535222,HEART 2 HEART HAIR SALON AND SPA,"220 EGLINTON AVE E, UNIT-1",Nails,Conditional Pass,2023-08-03,None,01 - Public Health Notification,Operator fail to post inspection results in accordance with inspector's request. Reg. Sec. 4,C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39163, 43.7084]]}"
125,10535222,HEART 2 HEART HAIR SALON AND SPA,"220 EGLINTON AVE E, UNIT-1",Nails,Conditional Pass,2023-08-03,None,02 - General Setting Requirements,Personal service setting - floor not maintained in sanitary condition. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39163, 43.7084]]}"
126,10533732,M & K NAIL SALON,1240 THE QUEENSWAY,Aesthetics,Pass,2023-08-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.52453, 43.62147]]}"
127,10533732,M & K NAIL SALON,1240 THE QUEENSWAY,Nails,Pass,2023-08-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.52453, 43.62147]]}"
128,10535038,THE PRINCE BARBERSHOP,"1961 LAWRENCE AVE E, UNIT-2",Barbering & Hairdressing,Pass,2024-07-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29778, 43.7442]]}"
129,10535038,THE PRINCE BARBERSHOP,"1961 LAWRENCE AVE E, UNIT-2",Barbering & Hairdressing,Conditional Pass,2024-07-11,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29778, 43.7442]]}"
130,10535038,THE PRINCE BARBERSHOP,"1961 LAWRENCE AVE E, UNIT-2",Barbering & Hairdressing,Conditional Pass,2024-07-11,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not disinfected as often as necessary to prevent disease transmission. Reg. Subsec. 10 (4),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29778, 43.7442]]}"
131,10535039,SONA LASER AND SKIN CARE,"1085 BELLAMY RD N, UNIT-2",Aesthetics,Pass,2024-02-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.24134, 43.77565]]}"
132,10533160,ANN NAILS & SPA,"2428 ISLINGTON AVE, UNIT-109",Aesthetics,Pass,2024-07-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.55994, 43.72352]]}"
133,10533160,ANN NAILS & SPA,"2428 ISLINGTON AVE, UNIT-109",Aesthetics,Pass,2023-06-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.55994, 43.72352]]}"
134,10533160,ANN NAILS & SPA,"2428 ISLINGTON AVE, UNIT-109",Nails,Pass,2024-07-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.55994, 43.72352]]}"
135,10533160,ANN NAILS & SPA,"2428 ISLINGTON AVE, UNIT-109",Nails,Pass,2023-06-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.55994, 43.72352]]}"
136,10533160,ANN NAILS & SPA,"2428 ISLINGTON AVE, UNIT-109",Nails,Conditional Pass,2023-06-06,None,02 - General Setting Requirements,Personal service setting - fixture not maintained in sanitary condition. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.55994, 43.72352]]}"
137,10533160,ANN NAILS & SPA,"2428 ISLINGTON AVE, UNIT-109",Nails,Conditional Pass,2023-06-06,None,02 - General Setting Requirements,Personal service setting - fail to ensure adequate storage space for necessary equipment and supplies. Reg. Para. 10 of subsec. 8 (1),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.55994, 43.72352]]}"
138,10533162,MISS AGOT SALON FOR MEN & WOMEN,3897 BATHURST ST,Barbering & Hairdressing,Pass,2024-06-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.43493, 43.74251]]}"
139,10533189,HAIR JOY,"2432 EGLINTON AVE E, UNIT-4",Aesthetics,Pass,2024-03-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.26626, 43.73365]]}"
140,10533189,HAIR JOY,"2432 EGLINTON AVE E, UNIT-4",Barbering & Hairdressing,Pass,2024-03-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.26626, 43.73365]]}"
141,10571922,LERMA'S BEAUTY SALON INC,3689 BATHURST ST,Aesthetics,Pass,2024-05-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.43296, 43.73451]]}"
142,10571922,LERMA'S BEAUTY SALON INC,3689 BATHURST ST,Barbering & Hairdressing,Pass,2024-05-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.43296, 43.73451]]}"
143,10571329,CARYL BAKER VISAGE,"25 THE WEST MALL, UNIT-1015A  BOX 266",Aesthetics,Pass,2024-11-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.55597, 43.61265]]}"
144,10571329,CARYL BAKER VISAGE,"25 THE WEST MALL, UNIT-1015A  BOX 266",Aesthetics,Pass,2023-01-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.55597, 43.61265]]}"
145,10571329,CARYL BAKER VISAGE,"25 THE WEST MALL, UNIT-1015A  BOX 266",Body Piercing,Pass,2024-11-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.55597, 43.61265]]}"
146,10571329,CARYL BAKER VISAGE,"25 THE WEST MALL, UNIT-1015A  BOX 266",Body Piercing,Pass,2023-01-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.55597, 43.61265]]}"
147,10571329,CARYL BAKER VISAGE,"25 THE WEST MALL, UNIT-1015A  BOX 266",Ear Piercing,Pass,2024-11-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.55597, 43.61265]]}"
